identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,images_4,images_5,page,nro_paginas
43602,7702018579013,43602,7702018579013,1,,99,Gillette,Gillette Mach3 Máquina De Barbear Para Homem Recargas,4 unidades,12.15,12.15,12.15,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F52E1A3CA699A20EE01A0DBDA88CEE9.jpg,,,,,,3,16
4362,3600541221147,4362,3600541221147,1,200.0,99,Fructis,Creme tratamento hydra caracóis,Embalagem de 200 ml,3.49,17.45,17.45,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59FB44C70A2D4B31EB680FFB011F9AB1.jpg,,,,,,3,16
44634,8711327485082,44634,8711327485082,1,330.0,99,Olá,Gelados Magnum Mini Double Gold Caramel billionaire,Embalagem de 6x55 ml,3.99,12.09,12.09,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",0,0,0,330,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28888C60126BA4C2E301206C1B1907E9.jpg,,,,,,3,16
44747,8722700210641,44747,8722700210641,1,32.0,99,Lipton,Chá verde 20 saquetas,Embalagem de 32g,1.64,51.25,51.25,0.0,0,[],32,32,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FC04E3C0FD4695229F93C7F233CA5A0.jpg,,,,,,3,16
44750,5000311527208,44750,5000311527208,1,40.0,99,Lipton,English breakfast 20 saquetas,Embalagem de 40g,1.64,41.0,41.0,0.0,0,[],40,40,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD0A885951E29E2D9E227B2A31B4B72E.jpg,,,,,,3,16
44763,5449000013231,44763,5449000013231,1,1500.0,99,Sprite,"Refrigerante Lima Limão Zero Açúcar, garrafa 1.5 L",,1.09,0.73,0.73,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17AB303344211787482CED5E74F35A1B.jpg,,,,,,3,16
44804,3023290048924,44804,3023290048924,1,150.0,99,Lindahls,"Pudim Proteico chocolate,  150g",,1.49,9.93,9.93,0.0,0,[],150,150,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B2FE0FACFAE4AC76078601AFA61FB63.jpg,,,,,,3,16
44916,8711327480438,44916,8711327480438,1,440.0,99,Olá,Gelado Magnum Double Gold Caramel billionaire,Embalagem de 440 ml,4.29,9.75,9.75,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",0,0,0,440,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11A9044A9D8B645178EB986F98057579.jpg,,,,,,3,16
44936,8711327318373,44936,8711327318373,1,540.0,99,Olá,Cornetto clássico,Embalagem de 6 x 90 ml,3.49,6.46,6.46,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",0,0,0,540,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D9DC9138E665052BD487BD925ECAB26.jpg,,,,,,3,16
45032,5054563098795,45032,5054563098795,1,75.0,99,Sensodyne,Pasta dentífrica repair&protect,Embalagem de 75 ml,3.96,52.8,52.8,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF42D0FD35725FE2948F08AA5EEEE27C.jpg,,,,,,3,16
4526,4005808247233,4526,4005808247233,1,250.0,99,Nivea,"Smoth milk, tripla acção, 250 ml",,3.79,15.16,15.16,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED23D3022E71FDD14FE8C56618FEBE1F.jpg,,,,,,3,16
45405,3023290053508,45405,3023290053508,1,150.0,99,Lindahls,"Pudim proteico baunilha,  150g",,1.49,9.93,9.93,0.0,0,[],150,150,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B87D362E0EA68435EA6133F4A957F48.jpg,,,,,,3,16
4549,4005808801039,4549,4005808801039,1,75.0,99,Nivea,"Creme mãos, caixa média",Embalagem de 75 ml,1.99,26.53,26.53,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/575504BEFAFD8B7935E5486AE0175773.jpg,,,,,,3,16
45735,4005900782892,45735,4005900782892,1,40.0,99,Nivea,Creme Dia Anti Manchas FP50,40 ml,16.19,404.75,404.75,0.0,0,[],0,0,0,40,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CF1BD223B373C936ACDA9D6A38FA80E.jpg,,,,,,3,16
45874,4005900709004,45874,4005900709004,1,250.0,99,Nivea,"Loção corporal, refirmante Q10 + bronze",Embalagem de 250 ml,5.84,23.36,23.36,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A5693744D16D700EAB26CE398A5C37D.jpg,,,,,,3,16
46632,4005900868619,46632,4005900868619,1,625.0,99,Nivea,Loção Corporal Body Milk,Embalagem de 625 ml,7.49,11.98,11.98,0.0,0,[],0,0,0,625,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94C388532E0FB9D1AC93FF442D670E62.jpg,,,,,,3,16
4669,8006540750704,4669,8006540750704,1,300.0,99,H&S,Champô Citrus,Embalagem de 300 ml,4.49,14.97,14.97,0.0,0,[],0,0,0,300,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FCEA87D88F1ADC3DFA88309026F4BCF.jpg,,,,,,3,16
46691,5449000030528,46691,5449000030528,1,1500.0,99,Nestea,Ice Tea de pêssego,Garrafa de 1.5 l,1.39,0.93,0.93,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E598965A9FD6A1A9244AC0A665F5801.jpg,,,,,,3,16
46729,5054563109743,46729,5054563109743,1,75.0,99,Sensodyne,Pasta Dentífrica Branqueadora Sensibilidade e Gengivas,Embalagem de 75 ml,3.96,52.8,52.8,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B2E4A410755F6C5D15CF968899E19C.jpg,,,,,,3,16
46781,8001841934877,46781,8001841934877,1,,99,Swiffer,Espanador limpa pó,1 Cabo + 5 recargas,3.59,3.59,3.59,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06C2A99A58815069DC93220EC051CD5C.jpg,,,,,,3,16
47102,5603722520198,47102,5603722520198,1,250.0,99,Mimosa,Manteiga com sal e sem lactose,Embalagem de 250g,2.29,9.16,9.16,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B591AEA7549E84BED541D0651A14575A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03F85375587D6FDFB4925819A11BDAE0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/851EE75BBBA7A9986AE9578DEC17E3F9.jpg,,,,3,16
47129,8001665717304,47129,8001665717304,1,250.0,99,Rana,Ravioli de Atum e Tomate,Embalagem de 250g,2.61,10.44,10.44,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4351E65757F072CB1BF8B8879B3FB8BD.jpg,,,,,,3,16
47861,59082927,47861,59082927,1,100.0,99,Rexona,Desodorizante spray clean scent,100 ml,4.19,41.9,41.9,0.0,0,[],0,0,0,100,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E7B8526A4F262107F67C9B1DBA911A0.jpg,,,,,,3,16
47945,3600551049113,47945,3600551049113,1,50.0,99,Narta men,Desodorizante roll-on invisível 0%,Embalagem de 50 ml,2.69,53.8,53.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60792FCCE191B74596B96E1AE0CBE1BF.jpg,,,,,,3,16
48070,5604260320813,48070,5604260320813,1,,99,PorSi,Penso Higiénico Ultrafinos Normal Abas,28 unidades,1.99,1.99,1.99,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DFFDFEEB2AC2E065EADDE282CDFEEC2.jpg,,,,,,3,16
48071,5604260320820,48071,5604260320820,1,,99,PorSi,Penso Higiénico Ultrafinos Abas,14 unidades,1.3,1.3,1.3,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B3F014B4C8AD9B1A985F2ED37DB72E8.jpg,,,,,,3,16
48072,5604260320837,48072,5604260320837,1,,99,PorSi,Penso Higiénico Ultrafinos Normal s/ Abas,28 unidades,1.39,1.39,1.39,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC3FFC8868CFBD0A35E961A6B6107A37.jpg,,,,,,3,16
48075,5604260320868,48075,5604260320868,1,,99,PorSi,Penso Higiénico Ultrafinos Abas Noite,10 unidades,1.19,1.19,1.19,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12ADA0D268721D24041379800219E3C0.jpg,,,,,,3,16
48279,5054563108203,48279,5054563108203,1,,99,Polident,Pastilhas de Limpeza Aparelho Dentário,Embalagem com 30 unidades ,4.4,4.4,4.4,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98459EAC38296ED228276DCD34795A37.jpg,,,,,,3,16
485,3036810201280,485,3036810201280,1,220.0,99,Maille,Mostarda dijon,Embalagem de 220g,3.19,14.5,14.5,0.0,0,[],220,220,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54F468F339DF4ED703D2259DA36B459B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1ABADBA923A5257BF5D8A92B53110481.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1ABADBA923A5257BF5D8A92B53110481.jpg,,,,3,16
48600,4000388179004,48600,4000388179004,1,500.0,99,Dove,"Recarga Sabonete Líquido, 500 ml",,3.15,6.3,6.3,0.0,0,[],0,0,0,500,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9BD170B432CC198013E4C11C84B245F.jpg,,,,,,3,16
4867,5410041472509,4867,5410041472509,1,100.0,99,Tuc,Bolachas cream & onion,Embalagem de 100g,0.99,9.9,9.9,0.0,0,[],100,100,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66533C86F41EBAC59831FBEF9EABB4DC.jpg,,,,,,3,16
48714,5900951141638,48714,5900951141638,1,200.0,99,M&M's,"M&m's drageias de chocolate de leite,",Embalagem de 200g,3.59,17.95,17.95,0.0,0,[],200,200,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66CEBA59E32A178730BC7075240F1601.jpg,,,,,,3,16
48766,8722700231998,48766,8722700231998,1,525.0,99,Olá,Gelado Calippo Cola,5 x 105 ml,3.24,6.17,6.17,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",0,0,0,525,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7475F9B00EF5AC1331F876F0CEBCF4BC.jpg,,,,,,3,16
48775,5604260316687,48775,5604260316687,1,200.0,99,PorSi,Preguinho de porco - finíssimos,200 g,1.59,7.95,7.95,0.0,0,[],200,200,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A01220898FBF3F32170BFE57E5354BE0.jpg,,,,,,3,16
48907,5604260320769,48907,5604260320769,1,,99,PorSi,Penso diário normal,Embalagem de 64 unidades,1.69,1.69,1.69,0.0,0,[],64,64,0,64,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/160580AB04FA8705A00B47E711994C11.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C20F8AD2FC19771FE6AB1B975D7F3E8C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C20F8AD2FC19771FE6AB1B975D7F3E8C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C20F8AD2FC19771FE6AB1B975D7F3E8C.jpg,,,3,16
49085,5604260323555,49085,5604260323555,1,300.0,99,PorSi,8 rissóis de camarão,Embalagem de 300g,1.12,3.73,3.73,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",300,300,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D126C42EDA26B0D368147D17B093DA22.jpg,,,,,,3,16
49411,5601151969571,49411,5601151969571,1,600.0,99,Compal,Sumo 100% Laranja Espremida,Pack 3 x 200 ml,1.43,2.38,2.38,0.0,0,[],0,0,0,600,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE6107A246758DDB948F9247FE27347E.jpg,,,,,,3,16
49479,5601151969465,49479,5601151969465,1,1750.0,99,Sumol,Refrigerante com Gás Laranja Sem Açúcar,Garrafa de 1.75 l,1.39,0.79,0.79,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,1750,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1A5F916FFA77C7E7F9A1CB0E85C459E.jpg,,,,,,3,16
49664,3600542154741,49664,3600542154741,1,,99,Garnier,Máscara Anti Olheiras,,2.39,2.39,2.39,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39EE4DC037C2B396DD351128468C978A.jpg,,,,,,3,16
4987,5601012115505,4987,5601012115505,1,750.0,99,Planalto,Vinho doc douro branco,Garrafa de 0.75 l,4.99,6.65,6.65,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C726FDABB211E05C4F7D5DBE4A94D76.jpg,,,,,,3,16
50427,8720181222634,50427,8720181222634,1,400.0,99,Dove,Gel Banho Coconut Care By Nature,400 ml,2.99,7.48,7.48,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18F8580BC80F8FEDB25F0206AE152A99.jpg,,,,,,3,16
50520,8001841811888,50520,8001841811888,1,75.0,99,Oral B,Pasta de Dentes Pro-Expert Frescura Saudável,Embalagem de 75 ml,2.99,39.87,39.87,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/646285E351A01CF9ACC26486D4EEEF2D.jpg,,,,,,3,16
5093,5601050033755,5093,5601050033755,1,620.0,99,Danone,"Iogurte activia líquido 0% morango/kiwi,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B41AE598716D0550D815AA0FE86025.jpg,,,,,,3,16
50937,5604260326396,50937,5604260326396,1,150.0,99,PorSi,"Batatas Fitas Lisa Orégãos, 150 g",,1.35,9.0,9.0,0.0,0,[],150,150,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A896209673EC5F3624B71B45FAEEBC2.jpg,,,,,,3,16
